youtube_id,title,is_premium,serie_id,channel_name,channel_handle,language
sy4luBZ25ro,Erstmal ein Selfie | Rent-a-Girlfriend,false,1,Crunchyroll Deutschland,@crunchyrolldeutschland,de
J26ldOs01AY,Wenn ein Hase einen Löwen rettet | Shikimori's Not Just a Cutie,false,19,Crunchyroll Deutschland,@crunchyrolldeutschland,de
lKeKB6EyXeY,Der Deal mit dem Duke | Raeliana – Warum sie die Verlobte des Dukes wurde,false,41,Crunchyroll Deutschland,@crunchyrolldeutschland,de
kzIKnayx_JI,Was empfindest du für Carol? | Tomo-chan Is a Girl!,false,42,Crunchyroll Deutschland,@crunchyrolldeutschland,de
rbUq21wvMSo,Lebe wohl! | Masamune-kun's Revenge R,false,21,Crunchyroll Deutschland,@crunchyrolldeutschland,de
UIaE-lAGcn8,Das Willkommensbankett | Reign of the Seven Spellblades,false,23,Crunchyroll Deutschland,@crunchyrolldeutschland,de
UgTLJBA3tng,"Einmal den Kopf streicheln, bitte! | I'm in Love with the Villainess",false,49,Crunchyroll Deutschland,@crunchyrolldeutschland,de
LtFg1Xs-Ivo,Das Stofftier hat eine Seele | Dead Mount Death Play,false,20,Crunchyroll Deutschland,@crunchyrolldeutschland,de
V3NmNDKYf9s,Die Macht der Oberschenkel! | Deutsche Synchro | The Legendary Hero is Dead!,false,48,Crunchyroll Deutschland,@crunchyrolldeutschland,de
KeLd_pl_ta8,Fushis Freunde | To Your Eternity,false,7,Crunchyroll Deutschland,@crunchyrolldeutschland,de
2hB6RPmxKBU,Gruselgeschichte | TRIGUN STAMPEDE,false,27,Crunchyroll Deutschland,@crunchyrolldeutschland,de
lZ3KZ0mJBQI,Ryota und Neptune retten den Tag | My Unique Skill Makes Me OP even at Level 1,false,33,Crunchyroll Deutschland,@crunchyrolldeutschland,de
rybq0mepRvw,"Zuhören ist wichtig | Reborn as a Vending Machine, I Now Wander the Dungeon",false,32,Crunchyroll Deutschland,@crunchyrolldeutschland,de
_uEiRlHgUQk,Sumi kommt zu Besuch | Deutsche Synchro | Rent-a-Girlfriend,false,1,Crunchyroll Deutschland,@crunchyrolldeutschland,de
INl4Mm0nr8U,Warum wolltest du mich heiraten? | Deutsche Synchro | TONIKAWA: Over The Moon For You,false,30,Crunchyroll Deutschland,@crunchyrolldeutschland,de
I-lSa0RSPKQ,"Nagatoro sieht einen Panda | Deutsche Synchro | DON'T TOY WITH ME, MISS NAGATORO",false,3,Crunchyroll Deutschland,@crunchyrolldeutschland,de
CTId_8xozOY,Pastry wird erwachsen | Sweet Reincarnation,false,52,Crunchyroll Deutschland,@crunchyrolldeutschland,de
